"reaction number","true rclass","true reaction smiles","true prod","pred reaction smiles","pred prod","conf","projID","retroID","true_deltaCM","true_deltaSA","retpred_deltaCM","retpred_deltaSA"
85.3,"organocopper","ClC(CCC)=O.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3","Br[Mg]c1ccccc1.C1CCOC1.CCCC(=O)N(C)OC>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034842271c8b600013316ba",-48.87342308427442,-12.272972172203538,-127.45642521036112,-6.730292306716418
85.4,"organocopper","ClC(CCC)=O.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3","Br[Mg]c1ccccc1.C1CCOC1.CCCC(=O)N(C)OC.Cl>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034842271c8b600013316ba",-48.87342308427442,-12.272972172203538,-127.45642521036112,-12.981338460562572
85.5,"organocopper","ClC(CCC)=O.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3","Br[Mg]c1ccccc1.C1CCOC1.CCCC(=O)N(C)OC.CCOCC>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034842271c8b600013316ba",-48.87342308427442,-12.272972172203538,-148.62635021180344,-8.635965659418982
86.,"organocopper","O=C1C=C[C@H](C(C)C)CC1.C[Cu-]C.[Li+]>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2","CC(C)[C@@H]1CCC(O)C[C@H]1C.ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2",1.,"6034829b71c8b600013313f6","603484c271c8b600013317b3",2.25106176416773,-14.460961248782324,-126.02666340901484,-13.461449074009328
86.2,"organocopper","O=C1C=C[C@H](C(C)C)CC1.C[Cu-]C.[Li+]>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2","CC(C)[C@@H]1CCC2(C[C@H]1C)OCCO2.Cl>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2",1.,"6034829b71c8b600013313f6","603484c271c8b600013317b3",2.25106176416773,-14.460961248782324,-19.169925001442323,-6.903547817355687
86.3,"organocopper","O=C1C=C[C@H](C(C)C)CC1.C[Cu-]C.[Li+]>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2","C=C(C)[C@@H]1CCC(=O)C[C@H]1C.CCOC(C)=O.[H][H].[Pd]>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2",1.,"6034829b71c8b600013313f6","603484c271c8b600013317b3",2.25106176416773,-14.460961248782324,-69.33985000288462,-17.542015329748587
86.4,"organocopper","O=C1C=C[C@H](C(C)C)CC1.C[Cu-]C.[Li+]>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2","CC(C)[C@@H]1C=CC(=O)C[C@H]1C.CCOC(C)=O.[H][H].[Pd]>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2",1.,"6034829b71c8b600013313f6","603484c271c8b600013317b3",2.25106176416773,-14.460961248782324,-63.849625007211586,-17.877965992878558
86.5,"organocopper","O=C1C=C[C@H](C(C)C)CC1.C[Cu-]C.[Li+]>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2","CC(C)=C1CCC(=O)C[C@H]1C.CCO.[H][H].[Pd]>>O=C2C[C@@H](C)[C@H](C(C)C)CC2","O=C2C[C@@H](C)[C@H](C(C)C)CC2",0.28,"6034829b71c8b600013313f6","603484c271c8b600013317b3",2.25106176416773,-14.460961248782324,-10.49022499567306,-17.834284426922167
87.,"organocopper","O=C(C1=CC=C([N+]([O-])=O)C=C1)Cl.C[Cu-]C.[Li+]>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(=O)Cl.Cl[Al](Cl)Cl.O=[N+]([O-])c1ccccc1.S=C=S>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O",0.969,"6034829b71c8b600013313f6","6034850c71c8b60001331897",-28.533573081389818,-14.80774021171191,-43.131512115336136,-11.628161981234818
87.2,"organocopper","O=C(C1=CC=C([N+]([O-])=O)C=C1)Cl.C[Cu-]C.[Li+]>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(=O)Cl.ClCCl.Cl[Al](Cl)Cl.O=[N+]([O-])c1ccccc1>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O",0.952,"6034829b71c8b600013313f6","6034850c71c8b60001331897",-28.533573081389818,-14.80774021171191,-39.57629695800904,-10.00126198123482
87.3,"organocopper","O=C(C1=CC=C([N+]([O-])=O)C=C1)Cl.C[Cu-]C.[Li+]>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(=O)Cl.Cl.Cl[Al](Cl)Cl.O=[N+]([O-])c1ccccc1>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O",0.944,"6034829b71c8b600013313f6","6034850c71c8b60001331897",-28.533573081389818,-14.80774021171191,-27.961587113893813,-13.424204942599836
87.4,"organocopper","O=C(C1=CC=C([N+]([O-])=O)C=C1)Cl.C[Cu-]C.[Li+]>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(=O)Cl.Cl[Al](Cl)Cl.O=[N+]([O-])c1ccccc1>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O",0.861,"6034829b71c8b600013313f6","6034850c71c8b60001331897",-28.533573081389818,-14.80774021171191,-27.961587113893813,-7.173158788753682
87.5,"organocopper","O=C(C1=CC=C([N+]([O-])=O)C=C1)Cl.C[Cu-]C.[Li+]>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(=O)OC(C)=O.CC(=O)c1ccccc1.O=[N+]([O-])O>>CC(C2=CC=C([N+]([O-])=O)C=C2)=O","CC(C2=CC=C([N+]([O-])=O)C=C2)=O",0.00854,"6034829b71c8b600013313f6","6034850c71c8b60001331897",-28.533573081389818,-14.80774021171191,-20.128953220385995,-4.579831306185346
88.,"organocopper","O=C(CCCC(Cl)=O)OC.CC(C)CCC[Cu-]CCCC(C)C.[Li+]>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC","CC(C)CCCC(=O)CCCC(=O)O.CO.C[Si](C)(C)C=[N+]=[N-].ClCCl>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC",1.,"6034829b71c8b600013313f6","6034854271c8b60001331937",-34.53357308138982,-11.76612198266487,-71.73412532287895,-10.175239821685192
88.2,"organocopper","O=C(CCCC(Cl)=O)OC.CC(C)CCC[Cu-]CCCC(C)C.[Li+]>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC","COC(=O)CCCC(O)CCCC(C)C.ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC",1.,"6034829b71c8b600013313f6","6034854271c8b60001331937",-34.53357308138982,-11.76612198266487,-126.02666340901484,-13.871237886282712
88.3,"organocopper","O=C(CCCC(Cl)=O)OC.CC(C)CCC[Cu-]CCCC(C)C.[Li+]>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC","COC(=O)CCCC(=O)C=CCC(C)C.CO.[Pd]>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC",1.,"6034829b71c8b600013313f6","6034854271c8b60001331937",-34.53357308138982,-11.76612198266487,-11.50977500432694,-11.592468306903587
88.4,"organocopper","O=C(CCCC(Cl)=O)OC.CC(C)CCC[Cu-]CCCC(C)C.[Li+]>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC","COC(=O)CCCC(=O)/C=C/CC(C)C.CO.[H][H].[Pd]>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC",1.,"6034829b71c8b600013313f6","6034854271c8b60001331937",-34.53357308138982,-11.76612198266487,-11.50977500432694,-18.714285047891924
88.5,"organocopper","O=C(CCCC(Cl)=O)OC.CC(C)CCC[Cu-]CCCC(C)C.[Li+]>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC","COC(=O)C=CCC(=O)CCC=C(C)C.CO.[Pd]>>O=C(CCCC(CCCC(C)C)=O)OC","O=C(CCCC(CCCC(C)C)=O)OC",0.979,"6034829b71c8b600013313f6","6034854271c8b60001331937",-34.53357308138982,-11.76612198266487,-13.50977500432694,-11.905803306903586
89.,"organocopper","CCCCCC/C=C(C(C)=O)\C.C[Cu-]C.[Li+]>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C)C(=O)N(C)OC.CCOCC.[Li]C>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C",1.,"6034829b71c8b600013313f6","6034858e71c8b60001331a2c",12.930761769936964,-13.916609284675548,-99.84171536624592,-8.625194146959142
89.2,"organocopper","CCCCCC/C=C(C(C)=O)\C.C[Cu-]C.[Li+]>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C","C=C(C(C)=O)C(C)CCCCCC.CC(=O)O.[Pd]>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C",1.,"6034829b71c8b600013313f6","6034858e71c8b60001331a2c",12.930761769936964,-13.916609284675548,-29.830074998557706,-9.911145786136933
89.3,"organocopper","CCCCCC/C=C(C(C)=O)\C.C[Cu-]C.[Li+]>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)=C(C)C(C)=O.[H][H].[Pd]>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C",1.,"6034829b71c8b600013313f6","6034858e71c8b60001331a2c",12.930761769936964,-13.916609284675548,19.019550008653866,-15.180148174443811
89.4,"organocopper","CCCCCC/C=C(C(C)=O)\C.C[Cu-]C.[Li+]>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C","CCCCCC/C(C)=C(\C)C(C)=O.CCO.[Pd]>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C",0.999,"6034829b71c8b600013313f6","6034858e71c8b60001331a2c",12.930761769936964,-13.916609284675548,-0.1503749927884428,-10.03858847209046
89.5,"organocopper","CCCCCC/C=C(C(C)=O)\C.C[Cu-]C.[Li+]>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C","CCCCCC=C(C)C(C)C(C)=O.CCO.[Pd]>>CCCCCCC(C)C(C(C)=O)C","CCCCCCC(C)C(C(C)=O)C",0.999,"6034829b71c8b600013313f6","6034858e71c8b60001331a2c",12.930761769936964,-13.916609284675548,-10.830074998557691,-10.552037244367284
90.,"organocopper","CCCCC1CO1.C[Cu-]C.[Li+]>>CCCCC(O)CC","CCCCC(O)CC","CCCCC=O.CCOCC.CC[Mg]Br>>CCCCC(O)CC","CCCCC(O)CC",1.,"6034829b71c8b600013313f6","603485d971c8b60001331b18",-26.088788238716916,-14.668695892299322,-18.104934839788285,-7.334885601167482
90.2,"organocopper","CCCCC1CO1.C[Cu-]C.[Li+]>>CCCCC(O)CC","CCCCC(O)CC","C1CCOC1.CCCCC=O.CC[Mg]Br>>CCCCC(O)CC","CCCCC(O)CC",1.,"6034829b71c8b600013313f6","603485d971c8b60001331b18",-26.088788238716916,-14.668695892299322,-22.104934839788285,-7.455489861522512
90.3,"organocopper","CCCCC1CO1.C[Cu-]C.[Li+]>>CCCCC(O)CC","CCCCC(O)CC","CCCCC(=O)CC.[BH4-].[Na+].[BH4-].[Na+]>>CCCCC(O)CC","CCCCC(O)CC",1.,"6034829b71c8b600013313f6","603485d971c8b60001331b18",-26.088788238716916,-14.668695892299322,17.019550008653866,-33.437334305073236
90.4,"organocopper","CCCCC1CO1.C[Cu-]C.[Li+]>>CCCCC(O)CC","CCCCC(O)CC","CCCCC(=O)CC.CCO.[BH4-].[Na+].[BH4-].[Na+]>>CCCCC(O)CC","CCCCC(O)CC",1.,"6034829b71c8b600013313f6","603485d971c8b60001331b18",-26.088788238716916,-14.668695892299322,-2.150374992788443,-35.417591343708224
90.5,"organocopper","CCCCC1CO1.C[Cu-]C.[Li+]>>CCCCC(O)CC","CCCCC(O)CC","CCCCC(=O)CC.CO.[BH4-].[Na+].[BH4-].[Na+]>>CCCCC(O)CC","CCCCC(O)CC",1.,"6034829b71c8b600013313f6","603485d971c8b60001331b18",-26.088788238716916,-14.668695892299322,7.849625007211557,-36.138379147099556
91.,"acetylide","C#[C-].CCl>>C#CC","C#CC","CC#C[Si](CC)(CC)CC.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>C#CC","C#CC",0.742,"6035b34b71c8b6000134ac42","6035badc71c8b6000134b56b",-3.1996723448363635,-5.133124953109955,-110.05889368905356,-10.932678855083058
91.2,"acetylide","C#[C-].CCl>>C#CC","C#CC","CC#C[Si](C)(C)C.CCCC[N+](CCCC)(CCCC)CCCC.[F-].CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>C#CC","C#CC",0.707,"6035b34b71c8b6000134ac42","6035badc71c8b6000134b56b",-3.1996723448363635,-5.133124953109955,-155.70274987882829,-21.627832424807423
91.3,"acetylide","C#[C-].CCl>>C#CC","C#CC","C[Si](C)(C)C#CC[Si](C)(C)C.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>C#CC","C#CC",0.68,"6035b34b71c8b6000134ac42","6035badc71c8b6000134b56b",-3.1996723448363635,-5.133124953109955,-127.05889368905358,-10.872830534763946
91.4,"acetylide","C#[C-].CCl>>C#CC","C#CC","C1CCOC1.CCCC[N+](CCCC)(CCCC)CCCC.[F-].C[Si](C)(C)C#CCBr.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>C#CC","C#CC",0.000357,"6035b34b71c8b6000134ac42","6035badc71c8b6000134b56b",-3.1996723448363635,-5.133124953109955,-196.4873847243858,-23.669014148171694
91.5,"acetylide","C#[C-].CCl>>C#CC","C#CC","CCCC[N+](CCCC)(CCCC)CCCC.[F-].C[Si](C)(C)C#CCBr.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>C#CC","C#CC",0.000309,"6035b34b71c8b6000134ac42","6035badc71c8b6000134b56b",-3.1996723448363635,-5.133124953109955,-171.31745972294348,-21.6427365351141
92.,"acetylide","[C-]#CC.ClCC>>CC#CCC","CC#CCC","C#CC.C1CCOC1.CI.[Li]CCCC>>CC#CCC","CC#CCC",0.00648,"6035b34b71c8b6000134ac42","6035bb0471c8b6000134b5c9",-7.199672344836365,-3.995182144685746,-48.36959734627868,-10.856852866499956
92.2,"acetylide","[C-]#CC.ClCC>>CC#CCC","CC#CCC","C#CCC.CI.[Li]CCCC>>CC#CCC","CC#CCC",0.00596,"6035b34b71c8b6000134ac42","6035bb0471c8b6000134b5c9",-7.199672344836365,-3.995182144685746,-29.199672344836358,-8.271764338198437
92.3,"acetylide","[C-]#CC.ClCC>>CC#CCC","CC#CCC","CCC=C(Br)Br.C1CCOC1.CC(C)(C)[O-].[K+]>>CC#CCC","CC#CCC",0.0007160000000000001,"6035b34b71c8b6000134ac42","6035bb0471c8b6000134b5c9",-7.199672344836365,-3.995182144685746,-60.12448484844214,-13.0473646110479
92.4,"acetylide","[C-]#CC.ClCC>>CC#CCC","CC#CCC","C1CCOC1.CI.[Li]CCCC>>CC#CCC","CC#CCC",0.000014400000000000001,"6035b34b71c8b6000134ac42","6035bb0471c8b6000134b5c9",-7.199672344836365,-3.995182144685746,-34.78463484555752,-7.1986265970957435
92.5,"acetylide","[C-]#CC.ClCC>>CC#CCC","CC#CCC","C1CCOC1.CC(C)(C)O[K].CI>>CC#CCC","CC#CCC",4.43e-9,"6035b34b71c8b6000134ac42","6035bb0471c8b6000134b5c9",-7.199672344836365,-3.995182144685746,-49.29440984988446,-6.634337047117211
93.,"acetylide","C#[C-].C1OC1>>OCCC#C","OCCC#C","C#CCCOC1CCCCO1.Cl>>OCCC#C","OCCC#C",1.,"6035b34b71c8b6000134ac42","6035bb2c71c8b6000134b612",8.415037499278846,-4.322596659826865,-96.5293250129808,-6.191557458360177
93.2,"acetylide","C#[C-].C1OC1>>OCCC#C","OCCC#C","C#CCCOC1CCCCO1.CO.Cl>>OCCC#C","OCCC#C",1.,"6035b34b71c8b6000134ac42","6035bb2c71c8b6000134b612",8.415037499278846,-4.322596659826865,-105.69925001442313,-8.892602300386493
93.3,"acetylide","C#[C-].C1OC1>>OCCC#C","OCCC#C","C#CCCO[Si](C)(C)C(C)(C)C.CO.Cl>>OCCC#C","OCCC#C",1.,"6035b34b71c8b6000134ac42","6035bb2c71c8b6000134b612",8.415037499278846,-4.322596659826865,-84.50977500432693,-8.517708435346972
93.4,"acetylide","C#[C-].C1OC1>>OCCC#C","OCCC#C","C#CCCO[Si](C)(C)C(C)(C)C.CCCC[N+](CCCC)(CCCC)CCCC.[F-].CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>OCCC#C","OCCC#C",1.,"6035b34b71c8b6000134ac42","6035bb2c71c8b6000134b612",8.415037499278846,-4.322596659826865,-196.62756238243406,-21.24022268290867
93.5,"acetylide","C#[C-].C1OC1>>OCCC#C","OCCC#C","C#CCCO[Si](C)(C)C(C)(C)C.C1CCOC1.CCCC[N+](CCCC)(CCCC)CCCC.[F-].CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>OCCC#C","OCCC#C",1.,"6035b34b71c8b6000134ac42","6035bb2c71c8b6000134b612",8.415037499278846,-4.322596659826865,-221.7974873838764,-23.266500295966264
94.,"acetylide","CC1(C)OC1.C#[C-]>>OC(C)(C)CC#C","OC(C)(C)CC#C","C#CCBr.CC(C)=O.CCOCC.[Mg]>>OC(C)(C)CC#C","OC(C)(C)CC#C",1.,"6035b34b71c8b6000134ac42","6035bb6d71c8b6000134b6a4",-10.754887502163477,-4.668645771069085,-26.784634845557527,-12.47056000272475
94.2,"acetylide","CC1(C)OC1.C#[C-]>>OC(C)(C)CC#C","OC(C)(C)CC#C","C#CCBr.CC(C)=O.CCOCC.[Cl-].[NH4+].[Mg].[Cl-].[NH4+]>>OC(C)(C)CC#C","OC(C)(C)CC#C",1.,"6035b34b71c8b6000134ac42","6035bb6d71c8b6000134b6a4",-10.754887502163477,-4.668645771069085,-26.784634845557527,-46.38885232377229
94.3,"acetylide","CC1(C)OC1.C#[C-]>>OC(C)(C)CC#C","OC(C)(C)CC#C","C#CCBr.C1CCOC1.CC(C)=O.[Cl-].[NH4+].[Mg].[Cl-].[NH4+]>>OC(C)(C)CC#C","OC(C)(C)CC#C",1.,"6035b34b71c8b6000134ac42","6035bb6d71c8b6000134b6a4",-10.754887502163477,-4.668645771069085,-30.784634845557527,-46.50945658412732
94.4,"acetylide","CC1(C)OC1.C#[C-]>>OC(C)(C)CC#C","OC(C)(C)CC#C","C#CCBr.C1CCOC1.CC(C)=O.CCOCC.[Cl-].[NH4+].[Mg].[Cl-].[NH4+]>>OC(C)(C)CC#C","OC(C)(C)CC#C",1.,"6035b34b71c8b6000134ac42","6035bb6d71c8b6000134b6a4",-10.754887502163477,-4.668645771069085,-51.954559846999835,-48.415129936829885
94.5,"acetylide","CC1(C)OC1.C#[C-]>>OC(C)(C)CC#C","OC(C)(C)CC#C","C#CCBr.CC(C)=O.CCOCC.Cl[Hg]Cl.[Mg]>>OC(C)(C)CC#C","OC(C)(C)CC#C",1.,"6035b34b71c8b6000134ac42","6035bb6d71c8b6000134b6a4",-10.754887502163477,-4.668645771069085,-36.39934468967274,-17.66787857982127
95.,"acetylide","CC(C#[C-])C.ClCCC>>CC(C)C#CCCC","CC(C)C#CCCC","C#CC(C)C.CCCBr.[Li]CCCC>>CC(C)C#CCCC","CC(C)C#CCCC",1.,"6035b34b71c8b6000134ac42","6035bba271c8b6000134b73d",-7.199672344836372,-3.512892848691174,-33.19967234483637,-6.983606545664852
95.2,"acetylide","CC(C#[C-])C.ClCCC>>CC(C)C#CCCC","CC(C)C#CCCC","C#CC(C)C.CCCI.[Li]CCCC>>CC(C)C#CCCC","CC(C)C#CCCC",1.,"6035b34b71c8b6000134ac42","6035bba271c8b6000134b73d",-7.199672344836372,-3.512892848691174,-33.19967234483637,-7.1959911610494665
95.3,"acetylide","CC(C#[C-])C.ClCCC>>CC(C)C#CCCC","CC(C)C#CCCC","C#CC(C)C.C1CCOC1.CCCBr.[Li]CCCC>>CC(C)C#CCCC","CC(C)C#CCCC",1.,"6035b34b71c8b6000134ac42","6035bba271c8b6000134b73d",-7.199672344836372,-3.512892848691174,-58.36959734627868,-9.009884158722446
95.4,"acetylide","CC(C#[C-])C.ClCCC>>CC(C)C#CCCC","CC(C)C#CCCC","C#CC(C)C.C1CCOC1.CCCBr.O.[Li]CCCC>>CC(C)C#CCCC","CC(C)C#CCCC",1.,"6035b34b71c8b6000134ac42","6035bba271c8b6000134b73d",-7.199672344836372,-3.512892848691174,-58.36959734627868,-14.878361081799369
95.5,"acetylide","CC(C#[C-])C.ClCCC>>CC(C)C#CCCC","CC(C)C#CCCC","C#CC(C)C.C1CCOC1.CCCBr.CCOCC.[Li]CCCC>>CC(C)C#CCCC","CC(C)C#CCCC",1.,"6035b34b71c8b6000134ac42","6035bba271c8b6000134b73d",-7.199672344836372,-3.512892848691174,-79.53952234772099,-10.91555751142501
96.,"acetylide","CC(CCC)=O.CC#[C-]>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC","C#C[C@](C)(O)CCC.CI.[Li]CCCC>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC",0.911,"6035b34b71c8b6000134ac42","6035bc4b71c8b6000134b82d",42.415037499278846,-3.3004924285086705,-29.199672344836372,-8.459247159444175
96.2,"acetylide","CC(CCC)=O.CC#[C-]>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC","C#CC.CCCC(C)=O>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC",0.00012800000000000002,"6035b34b71c8b6000134ac42","6035bc4b71c8b6000134b82d",42.415037499278846,-3.3004924285086705,42.415037499278846,-1.9507462746625173
96.3,"acetylide","CC(CCC)=O.CC#[C-]>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC","CC#CC(=O)CCC.C1CCOC1.C[Mg]Br>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC",0.000014700000000000002,"6035b34b71c8b6000134ac42","6035bc4b71c8b6000134b82d",42.415037499278846,-3.3004924285086705,-6.78463484555752,-8.11004166974887
96.4,"acetylide","CC(CCC)=O.CC#[C-]>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC","CC#C[Mg]Br.CCC[C@@](C)(O)C=O.C1CCOC1>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC",0.0000127,"6035b34b71c8b6000134ac42","6035bc4b71c8b6000134b82d",42.415037499278846,-3.3004924285086705,-72.29440984988447,-8.03865484171806
96.5,"acetylide","CC(CCC)=O.CC#[C-]>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC","CC#C[Mg]Br.C1CCOC1.CCCC(C)=O.CCOCC>>C[C@](O)(C#CC)CCC","C[C@](O)(C#CC)CCC",3.84e-6,"6035b34b71c8b6000134ac42","6035bc4b71c8b6000134b82d",42.415037499278846,-3.3004924285086705,-33.95455984699983,-8.486357341472505
97.,"acetylide","CC(C)CC#[C-].O=C1CCCC1>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2","C#CCC(C)C.O=C1CCCC1.[Li]CCCC>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2",1.,"6035b34b71c8b6000134ac42","6035bc7471c8b6000134b876",10.415037499278839,-3.2660974537165215,-15.584962500721161,-6.448676605235654
97.2,"acetylide","CC(C)CC#[C-].O=C1CCCC1>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2","C#CCC(C)C.C1CCOC1.O=C1CCCC1>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2",1.,"6035b34b71c8b6000134ac42","6035bc7471c8b6000134b876",10.415037499278839,-3.2660974537165215,-14.75488750216347,-4.181202759081808
97.3,"acetylide","CC(C)CC#[C-].O=C1CCCC1>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2","C#CCC(C)C.C1CCOC1.CC[Mg]Br.O=C1CCCC1>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2",1.,"6035b34b71c8b6000134ac42","6035bc7471c8b6000134b876",10.415037499278839,-3.2660974537165215,-46.36959734627868,-9.785910420934403
97.4,"acetylide","CC(C)CC#[C-].O=C1CCCC1>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2","C#CCC(C)C.C1CCOC1.O=C1CCCC1.[Cl-].[NH4+].[Cl-].[NH4+]>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2",1.,"6035b34b71c8b6000134ac42","6035bc7471c8b6000134b876",10.415037499278839,-3.2660974537165215,-14.75488750216347,-38.09949508012935
97.5,"acetylide","CC(C)CC#[C-].O=C1CCCC1>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2","C#CCC(C)C.C1CCOC1.CC[Mg]Br.O=C1CCCC1.[Cl-].[NH4+].[Cl-].[NH4+]>>CC(C)CC#CC2(O)CCCC2","CC(C)CC#CC2(O)CCCC2",1.,"6035b34b71c8b6000134ac42","6035bc7471c8b6000134b876",10.415037499278839,-3.2660974537165215,-46.36959734627868,-43.704202741981945
98.,"acetylide","CC#[C-].O=C(CC)CC>>OC(CC)(C#CC)CC","OC(CC)(C#CC)CC","CC#C[Mg]Br.C1CCOC1.CCC(=O)CC.[Cl-].[NH4+]>>OC(CC)(C#CC)CC","OC(CC)(C#CC)CC",1.,"6035b34b71c8b6000134ac42","6035bcb571c8b6000134b906",10.415037499278839,-3.9017556332072942,-44.78463484555752,-24.141093353992336
